2020-12-23 23:20:27 |INFO  |main |StartupInfoLogger.java:50 |com.ouyeel.obfm.RpcApplication |Starting RpcApplication on L with PID 6460 (C:\z\coding\IdeaProjects\ouyeel-bc\rpc\target\classes started by z in C:\z\coding\IdeaProjects\ouyeel-bc\rpc)
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [5f0c4d8e0c435b6b676e628dd085e388]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=19a58232610557d562932c2dc9899c38, KEY_ID=001, SM4_IV=5f0c4d8e0c435b6b676e628dd085e388, REQUEST_SN=12d1031e-f042-4aa7-b92d-700eb37d8068, SYSTEM_ID=00003113, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |ChainDao.java:55 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx fail
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-9 |ChainDao.java:56 |com.ouyeel.obfm.fm.dao.ChainDao |  
--- The error occurred in mapper/ChainMapper.xml.  
--- The error occurred while applying a parameter map.  
--- Check the insertTx-InlineParameterMap.  
--- Check the statement (update failed).  
--- Cause: java.sql.SQLException: sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-9 |ChainDao.java:57 |com.ouyeel.obfm.fm.dao.ChainDao |sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |OrderService.java:105 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain fail
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-9 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"12d1031e-f042-4aa7-b92d-700eb37d8068","SYSTEM_ID":"00003113","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00003113]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [19a58232610557d562932c2dc9899c38]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [5f0c4d8e0c435b6b676e628dd085e388]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=19a58232610557d562932c2dc9899c38, KEY_ID=001, SM4_IV=5f0c4d8e0c435b6b676e628dd085e388, REQUEST_SN=12d1031e-f042-4aa7-b92d-700eb37d8068, SYSTEM_ID=00003113, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |ChainDao.java:55 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx fail
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-10 |ChainDao.java:56 |com.ouyeel.obfm.fm.dao.ChainDao |  
--- The error occurred in mapper/ChainMapper.xml.  
--- The error occurred while applying a parameter map.  
--- Check the insertTx-InlineParameterMap.  
--- Check the statement (update failed).  
--- Cause: java.sql.SQLException: sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-10 |ChainDao.java:57 |com.ouyeel.obfm.fm.dao.ChainDao |sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |OrderService.java:105 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain fail
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-10 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"12d1031e-f042-4aa7-b92d-700eb37d8068","SYSTEM_ID":"00003113","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00003113]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [19a58232610557d562932c2dc9899c38]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [5f0c4d8e0c435b6b676e628dd085e388]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=19a58232610557d562932c2dc9899c38, KEY_ID=001, SM4_IV=5f0c4d8e0c435b6b676e628dd085e388, REQUEST_SN=12d1031e-f042-4aa7-b92d-700eb37d8068, SYSTEM_ID=00003113, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |ChainDao.java:55 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx fail
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-1 |ChainDao.java:56 |com.ouyeel.obfm.fm.dao.ChainDao |  
--- The error occurred in mapper/ChainMapper.xml.  
--- The error occurred while applying a parameter map.  
--- Check the insertTx-InlineParameterMap.  
--- Check the statement (update failed).  
--- Cause: java.sql.SQLException: sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-1 |ChainDao.java:57 |com.ouyeel.obfm.fm.dao.ChainDao |sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |OrderService.java:105 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain fail
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-1 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"12d1031e-f042-4aa7-b92d-700eb37d8068","SYSTEM_ID":"00003113","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00003113]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [19a58232610557d562932c2dc9899c38]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [5f0c4d8e0c435b6b676e628dd085e388]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=19a58232610557d562932c2dc9899c38, KEY_ID=001, SM4_IV=5f0c4d8e0c435b6b676e628dd085e388, REQUEST_SN=12d1031e-f042-4aa7-b92d-700eb37d8068, SYSTEM_ID=00003113, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |ChainDao.java:55 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx fail
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-2 |ChainDao.java:56 |com.ouyeel.obfm.fm.dao.ChainDao |  
--- The error occurred in mapper/ChainMapper.xml.  
--- The error occurred while applying a parameter map.  
--- Check the insertTx-InlineParameterMap.  
--- Check the statement (update failed).  
--- Cause: java.sql.SQLException: sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-2 |ChainDao.java:57 |com.ouyeel.obfm.fm.dao.ChainDao |sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |OrderService.java:105 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain fail
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-2 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"12d1031e-f042-4aa7-b92d-700eb37d8068","SYSTEM_ID":"00003113","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00003113]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [19a58232610557d562932c2dc9899c38]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [5f0c4d8e0c435b6b676e628dd085e388]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=19a58232610557d562932c2dc9899c38, KEY_ID=001, SM4_IV=5f0c4d8e0c435b6b676e628dd085e388, REQUEST_SN=12d1031e-f042-4aa7-b92d-700eb37d8068, SYSTEM_ID=00003113, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |ChainDao.java:55 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx fail
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-3 |ChainDao.java:56 |com.ouyeel.obfm.fm.dao.ChainDao |  
--- The error occurred in mapper/ChainMapper.xml.  
--- The error occurred while applying a parameter map.  
--- Check the insertTx-InlineParameterMap.  
--- Check the statement (update failed).  
--- Cause: java.sql.SQLException: sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |ERROR |http-nio-8080-exec-3 |ChainDao.java:57 |com.ouyeel.obfm.fm.dao.ChainDao |sm4_key or sm4_iv is not correspond with the first appearance
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |OrderService.java:105 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain fail
2020-12-23 23:24:54 |DEBUG |http-nio-8080-exec-3 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
